Id,Label,timeset,modularity_class,indegree,outdegree,Degree,componentnumber,strongcompnum,weighted indegree,weighted outdegree,Weighted Degree
CarmenGodoyT,CarmenGodoyT,,0,0,0,0,0,0,0,0,0
innotransfer,innotransfer,,16,1,1,2,0,834,1,1,2
OTRI_Unizar,OTRI_Unizar,,0,0,0,0,0,0,0,0,0
CSanchezFloria,CSanchezFloria,,9,0,2,2,0,835,0,2,2
aalbaperez,aalbaperez,,3,2,3,5,0,458,2,3,5
EmilioArroita,EmilioArroita,,0,0,0,0,0,0,0,0,0
RedRurales,RedRurales,,0,0,0,0,0,0,0,0,0
antonio_martel,antonio_martel,,0,0,0,0,0,0,0,0,0
cultuciudadania,cultuciudadania,,0,0,0,0,0,0,0,0,0
javierfdezi92,javierfdezi92,,0,0,0,0,0,0,0,0,0
GUINALIU,GUINALIU,,0,0,0,0,0,0,0,0,0
josetxuk,josetxuk,,0,0,0,0,0,0,0,0,0
PP_Asturias,PP_Asturias,,9,2,0,2,0,836,2,0,2
JuanaGallegoC,JuanaGallegoC,,0,0,0,0,0,0,0,0,0
dhdimanol,dhdimanol,,0,0,0,0,0,0,0,0,0
revistatdigital,revistatdigital,,9,1,5,6,0,841,1,5,6
IEuropeo,IEuropeo,,10,0,2,2,0,842,0,2,2
universidad_si,universidad_si,,3,2,0,2,0,445,2,0,2
Rocks_Gt,Rocks_Gt,,0,0,0,0,0,0,0,0,0
InigoOriza,InigoOriza,,0,0,0,0,0,0,0,0,0
AmandaJimMar,AmandaJimMar,,0,0,0,0,0,0,0,0,0
ugtficamalaga,ugtficamalaga,,0,0,0,0,0,0,0,0,0
ITI_TIC,ITI_TIC,,16,1,7,8,0,846,1,7,8
iacs_aragon,iacs_aragon,,8,1,1,2,0,521,1,1,2
camps_gomez,camps_gomez,,0,0,0,0,0,0,0,0,0
EnriqueRodrgue1,EnriqueRodrgue1,,0,0,0,0,0,0,0,0,0
